AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0.9,0.53,0.31,23.97,40.7,9.82
0.89,0.59,0.32,29.08,80.61,-4.92
0.91,0.52,0.55,17.68,23.99,15.67
0.9,0.55,0.32,44.77,61.44,2.96
1.11,0.56,0.16,72.28,42.97,19.08
1.08,0.56,0.08,88.56,11.44,35.08
1.22,0.6,0.24,50.71,-46.64,37.7
1.27,0.55,0.26,63.5,-2.26,60.45
1.19,0.56,0.36,9.06,-11.47,58.21
1.48,0.47,0.23,-12.44,-29.05,74.69
1.18,0.54,0.42,-35.52,-47.88,68.04
1.27,0.29,0.25,6.63,-38.64,99.32
1.07,0.44,0.31,23.37,-40.13,87.06
1.25,0.28,0.27,37.6,-14.92,118.13
1.12,0.24,0.26,56.58,13.05,127.57
1.02,0.16,0.27,44.99,-6.01,113.82
1.06,0.02,0.31,13.06,-21.57,98.79
1.09,-0.1,0.17,-4.72,-25.36,100.29
0.97,-0.15,0.13,4.46,-31.92,82.14
1.18,-0.33,0.15,8.16,-21.21,93.97
0.97,-0.36,0.23,8.69,-5.55,102.39
0.98,-0.41,0.24,-15.24,-9.5,96.66
0.87,-0.47,0.19,-33.68,-32.47,100.78
0.56,-0.45,0.29,-46.88,-49.9,107.11
0.54,-0.58,-0.1,-72.53,-33.72,105.55
0.34,-0.64,-0.19,-54.38,-35.1,60.57
0.44,-0.73,-0.2,-43.26,-43.26,42.55
0.2,-0.71,-0.24,-32.35,-36.91,-4.33
0.58,-0.81,-0.3,-30.75,-72.04,-4.19
0.48,-0.78,-0.29,-31.78,-16.32,34.72
0.38,-0.74,-0.21,-29.09,-10.3,36
0.31,-0.73,-0.35,-43.83,-21.67,41.82
0.21,-0.73,-0.4,-35.09,15.27,36.09
0.21,-0.76,-0.55,-31.4,-1.52,28.86
0.23,-0.74,-0.5,-23.7,6,22.72
0.25,-0.76,-0.62,-27.96,-6.85,14.16
0.26,-0.75,-0.65,-16.95,1.7,11.18
0.22,-0.75,-0.65,-5.88,-6.97,3.97
0.31,-0.77,-0.6,-1.65,-5.36,0.87
0.25,-0.76,-0.6,0.99,-7.96,2.35
0.26,-0.79,-0.54,4.13,-1.36,-0.57
0.27,-0.79,-0.52,0.27,-9.95,-2.75
0.31,-0.79,-0.5,-0.89,-7.58,-3.53
0.32,-0.8,-0.49,2.6,-2.26,-1.98
0.29,-0.81,-0.49,1.15,-3.11,-1.28
0.28,-0.81,-0.52,4.03,-1.7,-3.1
0.33,-0.81,-0.46,0.32,-1.84,-1.62
0.3,-0.81,-0.46,-0.37,-11.02,0.19
0.29,-0.8,-0.5,-6.91,-23.85,-3.01
0.34,-0.81,-0.5,-2.71,-10.11,-4.25
0.3,-0.8,-0.56,-4.87,-3.11,-2.83
0.32,-0.81,-0.55,-1.8,-2.11,-0.33
0.3,-0.8,-0.51,-1.1,-2.93,0.27
0.31,-0.8,-0.51,-0.78,-7.14,-0.5
0.3,-0.8,-0.51,-2.14,-4.74,0.79
0.28,-0.8,-0.51,-1.34,-4.33,-0.6
0.85,0.64,-0.11,9.98,-17.76,-8.77
0.84,0.65,-0.1,8.89,-0.96,-8.2
0.81,0.64,-0.14,4.81,1.33,-9.66
0.83,0.65,-0.11,0.81,-3.15,-5.81
0.84,0.65,-0.12,2.23,7.58,-11.05
0.85,0.63,-0.16,11.14,7.05,-13.76
0.88,0.62,-0.25,35.32,34.11,-24.07
0.9,0.64,-0.3,63.67,55.49,-32.79
1.12,0.61,-0.32,72.94,121.46,-13.77
1.2,0.64,-0.51,158.47,248.13,22.93
0.88,0.71,-0.1,124.19,89.92,44.61
1.3,0.62,0.18,39.43,92.44,57.33
1.21,0.57,-0.07,17.42,41.34,74.83
1.14,0.84,0.2,9.3,77.64,52.49
1.08,0.54,0.26,-5.83,27.35,52.86
1.36,0.52,0.37,61.12,67.56,99.16
1.1,0.53,0.41,31.3,78.96,115.18
1.16,0.41,0.44,7.77,36.81,114.84
1.16,0.32,0.33,6.87,25.11,118.58
1.15,0.27,0.6,-16.88,5.17,125.55
1.05,0.16,0.48,-26.48,5.32,116.98
1.02,0.09,0.47,-46.27,3.69,114.4
0.95,-0.05,0.46,-54.73,-21.11,109.57
1.02,-0.17,0.39,-53.9,17.6,113.5
0.82,-0.26,0.31,-64.23,-31.02,106.73
0.68,-0.42,0.24,-60.29,15.4,100.81
0.61,-0.41,0.18,-52.05,7.47,91.9
0.39,-0.5,0.19,-75,-35.51,68.58
0.23,-0.55,0.13,-93.7,-56.99,53.07
0.36,-0.65,0.04,-107.77,-91.58,36.93
0.42,-0.73,-0.23,-61.62,9.79,70.72
0.01,-0.74,-0.28,-58.65,7.97,28.97
0.3,-0.85,-0.33,-34.49,-12.61,15.58
0.15,-0.84,-0.44,-24.76,-14.56,2.64
0.39,-0.86,-0.33,-19.71,-22.31,-2.42
0.4,-0.87,-0.37,-2.48,-18.12,-2.42
0.42,-0.88,-0.32,-2.26,-14.7,-4.42
0.44,-0.89,-0.32,-0.75,-23.4,-6.23
0.49,-0.88,-0.35,-5.82,-107.09,-9.29
0.46,-0.86,-0.31,-0.58,28.85,6.89
0.34,-0.86,-0.33,-14.01,-30.31,7.99
0.4,-0.87,-0.31,-5.45,-13.5,0.77
0.37,-0.85,-0.29,-7.94,-7.17,0.65
0.35,-0.86,-0.37,-5.47,-1.57,-1.71
0.38,-0.87,-0.34,-1.36,-1.05,2.99
0.36,-0.86,-0.33,2.23,-3.83,-2.06
0.39,-0.87,-0.33,-1.87,-1.37,-2.31
0.4,-0.87,-0.32,-0.76,-8.6,0.35
0.4,-0.88,-0.36,-1.19,-2.41,-2.06
0.4,-0.87,-0.3,-0.6,-3.63,-1.98
0.41,-0.88,-0.36,-0.36,-4.31,-2.49
0.4,-0.87,-0.35,0.36,-2.84,-1.03
0.4,-0.87,-0.34,-1.85,-6.95,-2.58
0.42,-0.88,-0.32,-2.29,-4.49,-1.35
0.41,-0.88,-0.34,-3.68,-3.7,-1.36
0.4,-0.86,-0.32,-2.59,-2.85,1.63
0.43,-0.88,-0.36,-4.94,-2.69,2.48
0.4,-0.86,-0.31,-3.98,-6.05,3.68
0.41,-0.86,-0.35,-4.9,-5.41,2.41
0.41,-0.86,-0.37,-7.73,-6.51,3.22
0.9,0.55,0.02,-9.84,1.38,-6.65
0.86,0.55,0.03,-23.75,-7.06,-10.76
0.89,0.6,0.06,-5.04,-16.42,-5.09
0.91,0.61,0.06,-24.17,-10.67,-11.55
0.88,0.59,0.01,-3.36,0.03,-8.58
0.89,0.59,0.02,24.77,19.73,-10.81
0.89,0.63,0.08,13.41,14.44,-6.36
0.86,0.62,-0.04,19.64,16.29,-13.85
0.94,0.61,-0.04,59.64,68.82,-15.02
0.84,0.71,-0.12,82.21,82.6,-33.05
1.25,0.66,0.19,58.29,72.26,-6.01
1.19,0.64,-0.11,57.06,89.95,-4.89
1.16,0.71,0.12,40.06,68.91,32.55
1.11,0.73,0.09,35.22,39.04,43.52
1.19,0.73,0.17,4.64,29.27,53.56
1.12,0.68,0.18,23.01,-19.39,68.35
0.94,0.67,0.3,30.25,-1.28,61.58
1.01,0.52,0.3,16.9,-36.09,75.23
1.1,0.5,0.2,34.81,13.8,86.39
1.16,0.45,0.28,37.45,-5.66,100.35
1.16,0.38,0.38,43.18,15.83,111.57
1.24,0.3,0.32,22.25,-2.94,111.23
1.09,0.3,0.45,-6.97,-15.37,105.7
1.07,0.18,0.28,-27.29,-20.82,99.12
1.06,0.09,0.12,-18.42,-53.64,71.32
1.21,0,0.25,-6.49,-70.1,83.58
1,-0.02,0.13,-14.65,-33.69,85.78
0.93,-0.1,0.05,-42.55,-52.46,101.14
0.76,-0.22,-0.15,-22.57,-57.85,85.65
0.68,-0.28,-0.01,-28,-79.89,76.64
0.63,-0.36,-0.17,-42.1,-56.52,51.79
0.57,-0.46,-0.25,-43.54,-30.64,53.68
0.61,-0.53,-0.36,-39.45,-24.51,43.98
0.51,-0.54,-0.33,-35.05,28.79,38.58
0.48,-0.6,-0.37,-27.57,-40.53,41.83
0.41,-0.62,-0.42,-30.62,-11.5,22.06
0.54,-0.63,-0.44,-25.17,-42.21,12.34
0.56,-0.6,-0.48,-28.08,-20.73,10.46
0.58,-0.63,-0.57,-24.42,-18.92,5.91
0.48,-0.62,-0.57,-21.09,-5.1,10.43
0.44,-0.61,-0.62,-22.39,-6.49,4.58
0.55,-0.62,-0.72,-9.53,-21.82,-3.1
0.63,-0.62,-0.67,9.51,7.08,-0.38
0.57,-0.61,-0.54,11.1,-0.47,1.74
0.62,-0.64,-0.54,6,-11.76,1.64
0.64,-0.6,-0.48,9.22,-0.64,0.67
0.55,-0.63,-0.49,10.35,8.31,-4.48
0.61,-0.62,-0.42,-1.84,1.52,-0.29
0.65,-0.62,-0.56,0.57,-13.05,-0.26
0.64,-0.63,-0.48,6.15,1.93,-4.26
0.66,-0.64,-0.48,2.54,1.35,-4.39
0.69,-0.64,-0.46,2.38,0.11,-1.16
0.68,-0.62,-0.46,0.32,-13.51,-1.86
0.65,-0.63,-0.44,-3.13,-1.92,1.48
0.65,-0.64,-0.49,-7.67,-4.91,-2.91
0.65,-0.64,-0.48,-2.6,2.82,1.61
0.62,-0.63,-0.51,-3.81,-5.63,-1.67
0.63,-0.64,-0.5,-0.49,7.18,0.66
0.65,-0.63,-0.5,-1.52,-6.11,-1.25
0.63,-0.63,-0.5,-2.95,-3.82,-1.15
0.9,0.52,0.26,-17.33,-8.63,-2
0.9,0.54,0.18,-11.29,10.19,-1.81
0.87,0.56,0.11,9,17.73,0.46
0.93,0.53,0.15,11.48,24.76,-0.65
0.92,0.49,0.13,12.09,16.62,-0.61
0.96,0.51,0.13,8.45,16.95,-4.87
1.01,0.5,0.08,29.92,23.37,-10.81
1.07,0.48,-0.01,50.36,45.93,-2.41
1.24,0.48,-0.13,89.93,90.15,32.55
1.16,0.5,0.25,161.94,127.76,46.98
1.07,0.53,-0.04,51.67,37.32,36.84
1.14,0.48,0.31,71.56,53.28,56.16
1.24,0.38,0.16,36.48,124.18,24.18
1.2,0.5,0.53,12.77,3.01,59.42
1.03,0.48,0.26,-1.28,24.84,37.58
1.23,0.45,0.48,-21.85,-19.51,42.97
1.08,0.47,0.38,-20.13,-3.77,99.29
1.03,0.36,0.43,-16.74,-11.09,74.19
1.22,0.25,0.47,22.23,27.3,110.31
1.03,0.2,0.55,10.65,1.47,97.73
1.02,0.08,0.53,22.02,38.69,104.63
0.97,-0.01,0.58,-33.4,-24.64,53.18
1.36,-0.1,0.56,-25.38,-53.36,87.45
1.14,-0.09,0.63,-37.49,-42.95,108.21
1.08,-0.15,0.44,-46.04,-22.89,104.95
0.81,-0.2,0.42,-53.03,-33.7,103.03
0.85,-0.33,0.24,-62.79,-17.3,82.73
0.78,-0.33,0.25,-60.1,-22.05,95.51
0.6,-0.48,0.06,-63.45,-39.71,76.35
0.68,-0.57,0.05,-60.72,-61.25,62.48
0.66,-0.61,-0.04,-57.17,-32.1,70.89
0.42,-0.64,0,-69.25,-37.11,60.81
0.47,-0.72,-0.16,-55.76,-28.5,48.98
0.4,-0.74,-0.09,-54.03,-22.6,44.97
0.45,-0.77,-0.25,-56.74,-14.69,41.06
0.27,-0.74,-0.3,-55,-16.08,34.66
0.33,-0.75,-0.36,-52.14,-16.88,24.7
0.3,-0.72,-0.46,-41.6,-16.73,14.11
0.33,-0.75,-0.48,-33.11,2.77,20.18
0.22,-0.71,-0.54,-32.46,-4.99,8.97
0.35,-0.73,-0.67,-15.59,-11.6,2.27
0.33,-0.73,-0.56,-6.98,-14.98,-2.59
0.38,-0.75,-0.59,-7.17,7.6,2.97
0.34,-0.74,-0.59,2.16,-7.15,-1.55
0.34,-0.73,-0.56,1.8,-8.52,-4.54
0.39,-0.77,-0.57,3.37,-8.89,-4.73
0.34,-0.77,-0.5,8.09,-3.47,-0.57
0.39,-0.79,-0.51,4.4,-9.21,-4.65
0.39,-0.79,-0.5,8.91,-10.62,-1.9
0.35,-0.79,-0.47,1.4,0.32,-4.34
0.41,-0.81,-0.48,5.92,-3.69,-2.32
0.4,-0.81,-0.45,6.32,-5.99,-3.25
0.43,-0.81,-0.43,3.25,-3.81,-2.04
0.4,-0.82,-0.44,-2.49,-0.78,1.47
0.41,-0.82,-0.46,-2.04,-6.76,1.37
0.38,-0.82,-0.54,0.77,-16.18,0.58
0.38,-0.8,-0.41,0.53,-6.79,-1.02
0.37,-0.8,-0.45,-7.09,4.79,-0.6
0.36,-0.8,-0.46,-4.67,-2.1,0.72
0.39,-0.79,-0.49,-0.76,-12.02,-3.71
0.88,0.59,-0.22,3.93,20.02,3.37
0.83,0.68,-0.1,11.44,24.64,2.55
0.83,0.56,-0.2,7.11,18.95,5.71
0.85,0.57,-0.22,10.27,26.86,-5.43
0.89,0.56,-0.18,8.92,14.66,-6.18
0.89,0.56,-0.21,4.93,18.45,-6.58
0.89,0.57,-0.2,3.39,14.14,-7.85
0.94,0.54,-0.31,4.3,7.34,-4.41
1.04,0.48,-0.55,53.99,71.73,-17.13
1.17,0.47,-0.51,73.61,104.69,-16.98
1.06,0.6,-0.57,77.18,59.98,-9.72
1.19,0.65,-0.24,60.12,67.46,-2.26
1.22,0.59,-0.27,44.42,46.64,47.53
1.21,0.62,0,43.76,8.34,63.61
1.08,0.64,0,38.35,33.59,56.23
1.25,0.53,0.33,-2.13,-30.63,56.24
1.23,0.3,0.19,36.9,64.37,84.53
1.42,0.38,0.2,27.5,-13.24,132.38
1.15,0.33,0.11,37.71,14.73,121.55
1.24,0.26,0.19,32.48,21.69,144.44
1.06,0.18,0.16,12.96,18.25,119.64
1.05,0.03,0.1,20.09,13.92,120.93
1.09,-0.07,0.22,11.12,37.72,121.12
1.1,-0.27,0.2,4.74,64.15,93.52
1.2,-0.31,0.32,27.37,40.85,107.14
0.79,-0.26,0.42,-24.06,31.51,106.48
0.63,-0.3,0.33,-65.33,-39.51,107.48
0.31,-0.41,0.15,-86.89,-35.1,84.33
0.48,-0.58,0.02,-89.37,-29.45,74.83
0.31,-0.66,-0.15,-80.49,-21,47.42
0.35,-0.68,-0.02,-69.16,0.1,31.52
0.19,-0.66,-0.09,-107.62,4.15,-32.19
0.38,-0.82,-0.39,-77.85,-19.87,-15
0.41,-0.69,-0.4,-52.68,-8.69,-7.17
0.44,-0.71,-0.49,-41.24,-3.68,-30.7
0.57,-0.72,-0.51,-27.61,5.12,0.68
0.52,-0.73,-0.52,-17.05,-17.39,-0.74
0.61,-0.72,-0.49,-1.85,-2.42,7.49
0.56,-0.73,-0.45,3.09,-6.94,0.71
0.61,-0.73,-0.45,4.67,-8.32,-2.82
0.61,-0.73,-0.39,10.49,-9.26,-3.26
0.6,-0.72,-0.39,0.87,-2.64,-2.32
0.65,-0.75,-0.39,5.03,-4.34,-0.64
0.58,-0.74,-0.35,-0.01,0.98,-0.71
0.64,-0.76,-0.38,-1.62,-10.26,-5.1
0.61,-0.76,-0.4,-2.71,0.69,1.3
0.61,-0.74,-0.36,-1.61,-11.39,-4.05
0.6,-0.75,-0.41,-0.69,-7.42,-1.5
0.57,-0.73,-0.35,-2.46,-8.44,-0.2
0.6,-0.75,-0.39,-3.76,-1.96,-0.1
0.58,-0.73,-0.37,-1.31,-5.6,-1.02
0.57,-0.75,-0.41,-2.26,0.96,-3.33
0.62,-0.74,-0.36,-5.13,-6.34,-3
0.6,-0.74,-0.43,-6.07,-7.86,-1.46
0.64,-0.72,-0.41,3.93,-5.9,-2.14
0.59,-0.72,-0.39,-0.63,-3.24,0.25
0.62,-0.73,-0.44,-0.82,-3.05,-1.34
0.6,-0.72,-0.35,1.07,-5.12,-0.27
0.59,-0.74,-0.41,-3.79,-5.89,-2.19
0.61,-0.74,-0.42,-2.21,-5.62,-1.4
0.91,0.61,0.15,8.72,3.63,-0.09
0.87,0.58,0.11,7.16,2.88,-0.03
0.88,0.61,0.17,8.76,14.5,1.55
0.87,0.61,0.19,7.41,13.71,2.58
0.86,0.61,0.17,3.97,1.34,-4.61
0.88,0.6,0.24,9.77,42.07,-6.35
0.98,0.62,0.26,7.35,46.72,-4.96
1.09,0.45,0.08,24.31,58.63,14.23
1.26,0.57,0.19,35.37,93.9,27.86
1.1,0.53,0.01,41.42,73.23,28.28
0.93,0.68,0.39,80.46,139.08,25.55
0.9,0.62,0.17,63.35,88.86,76.54
1.12,0.61,0.51,45.6,68.25,84.87
0.99,0.63,0.54,55.16,70.87,97.59
0.96,0.53,0.79,-2.45,26.16,83.81
1.07,0.48,0.77,-16.39,14.65,106.24
0.94,0.42,0.81,-9.35,44.21,118.7
0.83,0.39,0.83,-18.67,10.5,111.12
0.88,0.24,0.77,-37.1,-13.82,105.11
0.91,0.15,0.67,-58.58,-88.15,104.89
0.95,0.01,0.72,-37.55,-23.23,107.39
0.81,-0.07,0.56,-39.22,-35.4,99.48
0.82,-0.15,0.51,-36.72,-47.27,80.62
0.93,-0.25,0.4,-24.57,-74.21,67.06
0.92,-0.35,0.43,-30.1,-36.79,78.55
0.86,-0.38,0.39,-28.39,-33.32,72.29
0.8,-0.46,0.27,-32.55,-32.6,60.71
0.88,-0.56,0.29,-31.79,-28.3,64.35
0.64,-0.56,0.23,-35.05,-19.62,60.4
0.73,-0.64,0.14,-40.23,-9.27,60.09
0.57,-0.65,0.1,-40.81,-25.32,55.59
0.49,-0.72,0.04,-33.74,-7.1,42.62
0.57,-0.76,0.05,-31.49,-27.45,35.25
0.54,-0.79,0.05,-24.17,-15.8,35.55
0.46,-0.85,0.02,-30.14,-12.99,32.42
0.48,-0.83,0.01,-30.68,-10.38,24
0.39,-0.81,-0.12,-28.42,-29.91,9.28
0.48,-0.89,-0.05,-7.47,-13.16,2.71
0.45,-0.84,-0.1,-21.48,-35,1.52
0.47,-0.85,-0.11,-24.7,-35.34,5.24
0.39,-0.83,-0.17,-26.24,-24.64,0.92
0.46,-0.87,-0.24,-22.63,-10.14,3.88
0.41,-0.85,-0.3,-15.78,-5.32,4.45
0.36,-0.88,-0.4,-8.59,-0.74,-0.56
0.54,-0.91,-0.34,3.65,-15.67,-10.15
0.51,-0.85,-0.2,12.31,-7.85,-3.52
0.44,-0.84,-0.15,-1.55,-12.06,-11.33
0.53,-0.85,-0.14,-8.2,-17.56,-6.08
0.5,-0.85,-0.13,-15.16,-1.34,1.21
0.48,-0.87,-0.28,-18.13,2.91,4.65
0.42,-0.85,-0.32,-10.1,-10.98,-0.29
0.5,-0.86,-0.32,-1.31,-5.01,-1.61
0.53,-0.86,-0.32,2.89,-0.33,-3.16
0.53,-0.85,-0.22,1.55,-4.23,-0.89
0.5,-0.85,-0.26,-1.97,-8.6,-1.84
0.53,-0.86,-0.23,2.47,1.42,2.84
0.48,-0.84,-0.21,-2.11,-2.49,-2.15
0.53,-0.86,-0.24,-5.52,-4.66,-1.11
0.52,-0.86,-0.25,-2.68,-3.41,-2.41
0.5,-0.86,-0.25,-1.49,-4.55,0.52
0.91,0.51,0.3,-7.46,9.15,-0.88
0.95,0.43,0.28,-8.22,11.78,0.55
0.91,0.49,0.27,12.1,8.12,5.27
0.89,0.49,0.37,8.57,-4.45,3.22
0.92,0.47,0.29,-3.78,-12.4,1.89
0.94,0.47,0.32,7.3,-15.6,6.26
1.02,0.43,0.25,15.25,-11.18,12.09
1.05,0.43,0.13,23.64,31.33,12.29
1.17,0.45,0.04,22.22,37.77,8
1.12,0.43,0.13,24.9,24.19,13.84
1.27,0.46,0.13,6.67,-0.73,-3.88
1.22,0.48,0.18,10.23,15.03,-1.35
1.01,0.62,0.3,-2.27,1.94,-10.94
1.02,0.59,0.19,16.04,-1.3,0.18
0.98,0.58,0.43,31.91,-34.6,7.47
1.15,0.45,0.38,-9.02,-5.95,29.9
1.21,0.48,0.26,39.55,-21.08,68.74
1.17,0.42,0.52,4.58,-58.47,70.89
1.2,0.29,0.37,56.9,-32.76,75.81
1.37,0.21,0.22,34.76,-67.26,96.22
1.15,0.26,0.32,77.38,-29.73,124.96
1.1,0.15,0.28,55.96,-30.13,140.99
1.05,0.02,0.15,38.9,-18.11,133.27
1.04,-0.07,0.12,53.86,-12.73,134.36
0.97,-0.19,0.22,41.54,-27.87,127.68
1.03,-0.38,0.14,20.03,-18.88,118.03
0.94,-0.43,-0.01,-1.49,-34.63,97.38
1.13,-0.62,0.32,14.87,-60.93,87.46
0.86,-0.57,0.32,-22.72,-36.67,112.44
0.47,-0.44,0.03,-65.81,-56.25,78.25
0.58,-0.58,-0.18,-81.54,-78.95,54.17
0.47,-0.56,-0.09,-99.07,-61.34,56
0.56,-0.67,-0.41,-91.86,-75.8,34.71
0.27,-0.56,-0.31,-75.52,-61.02,53.98
0.27,-0.55,-0.54,-55.94,2.07,58
0.09,-0.5,-0.59,-54.65,-0.19,32.68
0.18,-0.55,-0.63,-46.46,-8.57,28.58
0.15,-0.56,-0.75,-32.56,-1.93,20.65
0.22,-0.55,-0.7,-28.96,5.54,13.74
0.19,-0.54,-0.72,-22.6,12.1,22.32
0.23,-0.57,-0.77,-14.82,-1.93,4.94
0.29,-0.57,-0.81,-9.03,1.11,-1.05
0.34,-0.59,-0.75,2.77,1.56,0.01
0.3,-0.61,-0.76,5.98,-2.54,3.32
0.3,-0.61,-0.69,2.85,-9.78,-6.93
0.31,-0.62,-0.66,4.19,3.2,0.05
0.36,-0.66,-0.65,0.2,-4.04,-6.06
0.33,-0.64,-0.69,-0.28,-1.37,0.77
0.31,-0.64,-0.66,0.02,-1.35,-2.89
0.36,-0.66,-0.7,1.14,-8.99,-3.08
0.31,-0.63,-0.64,1,-1.31,0.63
0.36,-0.65,-0.67,-0.69,-6.99,-1.88
0.35,-0.65,-0.67,2.74,2.85,-0.62
0.35,-0.65,-0.66,-2.64,-1.18,-2
0.38,-0.65,-0.67,-2.25,-1.72,0.65
0.35,-0.62,-0.68,-4.91,-3.41,-1.76
0.35,-0.62,-0.67,-3.97,-2.27,-2.71
0.36,-0.62,-0.71,-5,-6.31,-1.84
0.39,-0.64,-0.69,-4.02,-6.05,-2.57
0.34,-0.61,-0.69,0.8,-5.63,-2.53
0.9,0.58,0.01,-4.49,12.39,-7.22
0.93,0.6,0.07,-8.85,18,-11.65
0.88,0.59,0.05,-16.43,14.54,-23.92
0.9,0.61,0.09,-6.11,-3.9,-9.11
0.88,0.63,0.11,-0.21,3.78,3.14
0.88,0.63,0.09,1.25,4.35,0.38
0.87,0.67,0.05,9.03,6.66,-1.97
0.92,0.63,-0.14,39.55,23.01,-3.03
1,0.7,-0.03,49.64,45.01,5.65
1.13,0.68,-0.08,43.35,69.2,13.3
1.28,0.74,-0.1,7.3,145.38,-7.62
1.15,0.68,0.11,51.71,73.39,24.24
0.91,0.87,0.19,41.81,34.21,19.97
0.97,0.66,0.26,55.9,32.48,33.35
0.33,0.82,0.64,31.95,31.18,11
1.11,0.62,0.34,13.43,9,77.71
1.01,0.65,0.56,11.56,37.98,95.99
1.22,0.42,0.37,37.83,18.14,144.63
1.1,0.39,0.52,43.07,29.5,152.41
1.14,0.27,0.6,9.51,-4.02,167.1
1.08,0.13,0.4,12.02,-23.93,160.8
1.04,0.02,0.44,19.73,-9.9,135.65
0.97,0.02,0.53,20.69,-19.53,124.71
0.98,-0.23,0.22,10.81,-25.02,113.39
0.95,-0.27,0.5,12.85,-19.92,108.56
0.89,-0.26,0.21,-33.87,-23.02,75.82
0.88,-0.4,0.34,-20.42,0.44,82.41
0.65,-0.52,0.23,-23.01,-26.79,71.21
0.73,-0.54,0.17,-5.91,-4.68,61.36
0.64,-0.63,0.21,-21,-13.16,58.5
0.63,-0.65,0.15,-40.13,-37.5,53.03
0.58,-0.69,0.12,-51.02,-68.95,49.52
0.53,-0.73,0.03,-39.17,-32.31,38.43
0.42,-0.75,-0.05,-44.62,-19.63,33.71
0.59,-0.81,-0.13,-38.46,-34.85,28.76
0.42,-0.79,-0.1,-36.02,5.5,35.26
0.38,-0.81,-0.12,-40.26,-8.91,24.06
0.37,-0.82,-0.22,-38.03,-10.73,25.9
0.34,-0.83,-0.28,-34.44,-6.74,17.81
0.4,-0.85,-0.3,-20.71,5.25,19.68
0.34,-0.84,-0.3,-23.2,-6.24,9.74
0.35,-0.86,-0.35,-15.42,-5.59,7.03
0.42,-0.86,-0.33,-8.89,-4.6,4.61
0.39,-0.87,-0.35,-7.72,-11.46,1.97
0.42,-0.87,-0.3,-4,-7.05,0.04
0.41,-0.88,-0.35,-0.19,-2.66,2.02
0.43,-0.89,-0.28,-1.36,-7.95,-0.63
0.38,-0.88,-0.31,-2.97,-2.09,0.47
0.43,-0.89,-0.25,-2.21,-5.47,-2.49
0.41,-0.88,-0.33,-2.45,-9.79,-4.29
0.44,-0.89,-0.29,0.3,-4.24,-1.96
0.4,-0.89,-0.27,-0.34,-9.37,-1.36
0.45,-0.9,-0.27,0.21,-1.53,-2.42
0.44,-0.89,-0.25,2.61,-13.53,-1.52
0.46,-0.9,-0.21,-15.11,-7.59,1.32
0.4,-0.89,-0.33,-12.72,-12.15,2.34
0.42,-0.89,-0.34,-8.62,-2.02,3.32
0.41,-0.88,-0.31,-5.58,-8.13,4.21
0.39,-0.85,-0.35,-7.75,-12.53,1.39
0.42,-0.88,-0.36,-7.2,-9.65,3.48
0.85,0.58,0.33,7.87,17.95,-8.18
0.87,0.59,0.28,-0.57,-23.83,4.51
0.86,0.58,0.35,12.53,3.17,-5.25
0.89,0.59,0.31,-0.13,-21.47,0.56
0.86,0.6,0.3,-7.8,-19.59,-0.81
0.92,0.57,0.29,-3.62,-25.08,-5.47
0.91,0.59,0.15,16.83,5.79,-3.45
0.98,0.61,0.12,49.94,32.72,-3.28
1.16,0.59,0.11,76.51,72.55,14.79
1.04,0.59,0.14,39.81,57.47,26.27
1.21,0.65,0.29,59.62,73.07,35.55
1,0.72,0.15,51.7,41.95,47.61
1.07,0.6,0.33,19.16,-41.26,59.49
1.08,0.55,0.31,36.52,-13.42,71.81
1.08,0.54,0.43,15.82,2.77,68.98
1.07,0.51,0.48,11.01,25.13,73.98
1.13,0.37,0.4,11.56,39.24,92.84
1.05,0.36,0.53,19.51,32.08,108.24
1.2,0.21,0.48,24.74,74.01,113.29
1.09,0.09,0.57,35.19,73.17,142.53
0.97,0.08,0.71,2.92,41.31,121.86
1,-0.02,0.66,-3.78,20.79,111.13
0.88,-0.07,0.71,-16.78,33.34,110.87
0.87,-0.12,0.76,-37.1,48.83,93.27
0.85,-0.26,0.51,-48.36,96.72,79.71
0.64,-0.32,0.64,-56.26,48.93,76.53
0.67,-0.49,0.66,-55.49,24.33,63.18
0.49,-0.47,0.71,-53.11,13.52,58.53
0.57,-0.56,0.64,-65.93,-18.85,44.35
0.4,-0.59,0.44,-54.42,13.14,39.31
0.45,-0.66,0.43,-52.71,17.9,29.33
0.4,-0.73,0.27,-42.55,-39.27,17.35
0.44,-0.74,0.44,-40.17,-44.8,8.27
0.41,-0.81,0.34,-43.46,-23.47,12.55
0.38,-0.79,0.39,-35.7,-9.97,1
0.41,-0.81,0.32,-26.68,16.85,-6.36
0.36,-0.78,0.28,-13.67,53.3,-15.42
0.28,-0.86,0.04,-22.76,0.05,-23.71
0.5,-0.85,0.21,-2.9,-23.84,-19.55
0.52,-0.82,0.31,-16.75,-4.68,-9.78
0.46,-0.86,0.17,-19.05,-31.79,-8.27
0.54,-0.85,0.17,-22.2,-11.83,-5.66
0.57,-0.88,0.14,-19.75,-24.87,-2.42
0.57,-0.88,0.12,-12.81,-2.79,-0.63
0.54,-0.88,0.11,-10.77,-18.34,-3.17
0.59,-0.91,0.07,-14.99,-5.97,-0.48
0.57,-0.88,0.07,-5.04,-15.9,-1.77
0.57,-0.91,0.08,15.19,2.85,-1.36
0.51,-0.9,0.17,17.18,6.82,-1.99
