AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.57,-0.76,0.27,-5.46,-2.47,-6.9
-0.56,-0.76,0.26,-7.62,1.96,-6.69
-0.6,-0.77,0.3,-5.68,-2.23,0.44
-0.55,-0.78,0.26,-3.36,-1.5,4.81
-0.67,-0.74,0.26,6.37,0.63,9.23
-1,-0.64,0.27,19.45,-44.31,40.97
-1.22,-0.58,0.24,11.96,-91.37,95.26
-1.39,-0.53,0.44,44.29,-85.81,156.77
-1.24,-0.48,0.57,20.03,-81.11,181.86
-1.26,-0.49,0.62,28.43,-91.15,208.6
-1.06,-0.47,0.72,9.77,-46.35,181.85
-1.07,-0.36,0.8,22.34,14.22,162.6
-1.04,-0.4,0.94,19.67,40.75,131.8
-0.92,-0.37,0.85,77.84,23.69,148.36
-0.84,-0.21,0.77,97.29,0.24,179.79
-0.67,-0.05,0.56,91.54,16.34,190.61
-0.7,0.1,0.46,86.58,24.3,206.84
-0.47,0.26,0.28,47.5,20.34,197.55
-0.41,0.43,0.17,73.49,109.41,194.73
-0.26,0.48,0.12,47.02,56.94,183.18
-0.2,0.55,0.09,15.33,124.54,210.62
0.04,0.36,0.05,28.59,-31.99,230.39
0.41,0.25,0,9.4,-8.54,235.39
0.72,0.09,-0.03,-31.96,-109.24,226.32
1.23,0.02,-0.2,-13.38,-46.66,212.39
1.44,0.01,-0.35,-31.79,-49.69,184.82
1.6,0,-0.21,-46.74,-31.56,145.19
1.57,0.1,0.01,-45.12,20.01,45.87
1.09,0.14,0.04,-21.8,10.92,-5.27
1.03,0.22,0.01,1.48,0.61,-0.45
1.07,0.2,-0.01,-3.08,-4.34,1.75
1.15,0.18,0.06,7.56,-6.15,-6.4
1.33,0.15,-0.01,30.24,41.14,-23.84
1.47,0.11,0.05,8.73,34.97,-81.97
1.81,0.03,0.11,25.88,69.7,-101.37
1.66,0.05,0.15,23.81,38.39,-179.96
1.18,0.12,0.08,28.53,87.84,-218.58
0.83,0.18,0.15,71.32,55.79,-239.92
0.39,0.26,-0.01,40.43,75.14,-240.55
0.13,0.26,0.1,69.35,119.52,-223.76
-0.07,0.23,0.15,125.7,108.57,-204.55
-0.19,0.2,-0.17,187.31,98.54,-177.71
-0.31,0.12,-0.66,215.96,154.43,-162.21
-0.59,0.11,-0.92,224.28,91.82,-140.81
-0.71,0.35,-1.36,119.89,44.44,-112.48
-0.76,0.25,-0.89,42.96,-34.99,-150.71
-0.97,0.35,-1.05,39.36,0.75,-68.49
-0.78,0.3,-1.02,32.83,-13.48,-17.53
-0.63,0.29,-1.07,21.13,-0.22,2.01
-0.57,0.29,-0.93,-5.69,-24.22,-3.88
-0.51,0.26,-0.75,-6.46,-17.98,-6.19
-0.54,0.27,-0.77,-3.8,-3.53,0.47
-0.53,0.27,-0.69,-7.67,-19.81,2.1
-0.49,0.27,-0.7,-5.68,-12.18,2.03
-0.52,0.27,-0.71,-0.45,-4.96,5.66
-0.51,0.26,-0.7,-2.6,-10.08,0.39
-0.51,0.26,-0.69,-0.04,-9.81,0.74
-0.51,0.26,-0.69,0.15,-12.98,2.36
-0.43,-0.84,0.25,1.82,-0.87,2.19
-0.44,-0.85,0.27,1.25,-2.63,0.84
-0.41,-0.85,0.24,-2.04,-3.26,-2.29
-0.43,-0.85,0.28,-5.45,-5.37,-2.04
-0.43,-0.85,0.28,-6.27,-9.63,-1.88
-0.43,-0.85,0.27,-6.11,-6.57,-0.94
-0.5,-0.84,0.3,0.54,-14.69,2.64
-0.7,-0.79,0.18,2.18,-20.66,20.55
-0.81,-0.77,0.2,-21.91,-67.2,47.03
-0.83,-0.73,0.21,-10.32,-17.5,72.26
-0.9,-0.72,0.4,4.04,-40.82,96.09
-1.04,-0.7,0.41,15.2,-88.47,113.81
-1.1,-0.65,0.49,15.68,-59.33,136
-1.11,-0.65,0.55,5.76,-71.91,162.99
-1.13,-0.68,0.57,-12,2.69,158.74
-1.2,-0.64,0.67,-73.12,-29.76,241.32
-0.96,-0.42,0.71,12.61,-61.22,217.54
-0.89,-0.18,0.73,60.62,-33.58,201.32
-0.78,0.06,0.73,83.29,-35.49,176.84
-0.68,0.2,0.6,97.06,-3.46,158.78
-0.55,0.35,0.68,79.9,-27.08,121.32
-0.6,0.39,0.55,89.15,-8.71,116.73
-0.49,0.41,0.43,98.86,4.43,126.64
-0.63,0.37,0.25,89.01,41.1,151.06
-0.47,0.34,0.08,81.49,81.37,198.74
-0.25,0.28,-0.09,56.04,115.85,222.93
-0.22,0.23,-0.15,16.27,133.5,250.92
0.36,0.13,-0.05,-9.81,117.31,250.92
0.72,0.1,0,-60.17,40.67,250.92
1.01,0.04,0.01,-72.9,59.92,238.42
1.28,-0.08,0.33,-104.07,31.11,186.79
1.49,-0.42,0.4,-159.71,-73.95,192.14
2,-0.62,0.76,-74.62,61.85,95.69
1.11,-0.27,0.85,5.51,-1.37,-72.77
0.77,0.05,0.36,39.66,-15.53,-27.06
1.08,0.07,0.27,0.96,-11.85,22.53
1.13,-0.08,0.41,-11.27,-10.37,-6.43
1.13,-0.15,0.53,7.37,12.08,-6.61
1.29,-0.3,0.45,23.15,-11.89,-26.69
1.49,-0.25,0.59,52.2,0.5,-83.52
1.43,-0.22,0.46,36.35,-18.31,-147.84
1.37,-0.25,0.43,77.23,25.53,-168.05
1.18,-0.22,0.32,123.39,62.11,-216.74
0.8,-0.14,0.26,160.43,35.03,-249.35
0.22,-0.06,0,191.15,37.3,-249.35
-0.33,0.05,-0.05,142.04,-128.85,-249.35
-0.31,0.14,-0.28,154.98,5.23,-222.63
-0.64,0.06,-0.45,100.61,26.88,-249.35
-1.24,0.12,-0.71,226.11,30.86,-245.06
-1.33,0.32,-1.11,67.22,4.09,-187.49
-1.12,0.3,-0.59,38.13,-27.52,-120.87
-1.08,0.23,-0.83,50.77,56.03,-81.44
-1.04,0.19,-0.75,30.09,12.92,-45.68
-0.97,0.17,-0.76,17.48,22.05,-12.36
-0.83,0.15,-0.63,-3.63,-14.17,-0.67
-0.73,0.15,-0.61,-2.15,-14.05,3.21
-0.71,0.13,-0.57,-2.34,-12.27,1.39
-0.71,0.14,-0.56,-11.24,-16.15,6.85
-0.64,0.13,-0.53,-4.33,-16.36,2.52
-0.7,0.12,-0.57,-6.46,-54.32,-8.75
-0.58,-0.75,0.2,-5.73,-15.66,0.32
-0.56,-0.77,0.21,-4.75,-0.73,-1.9
-0.6,-0.78,0.2,-5.72,3.99,-0.06
-0.56,-0.78,0.17,-6.58,0.63,-1.22
-0.71,-0.75,0.15,-5.6,-0.46,5.4
-1.05,-0.7,0.17,-12.78,-39.21,31.38
-1.28,-0.66,0.28,-26.38,-109,89.69
-1.34,-0.69,0.35,-4.51,-139.17,148.22
-1.35,-0.7,0.53,24.07,-81.73,184.64
-1.19,-0.66,0.58,13.95,-99.03,199.31
-0.97,-0.56,0.68,12.9,-60.4,218.47
-0.96,-0.44,0.76,22.12,46.53,206.1
-0.91,-0.31,0.87,55.51,57.57,196.9
-0.92,-0.16,0.74,78.96,4.66,193.83
-0.86,-0.04,0.65,101.14,-7.47,183.74
-0.79,0.01,0.4,82.02,5.5,198.29
-0.57,0.09,0.21,61.59,-47.98,215.59
-0.41,0.23,0.05,58.49,-13.92,222.18
-0.34,0.32,0.1,45.62,-26.93,217.55
-0.25,0.45,0.09,57.06,13.28,225.26
0.03,0.38,0.11,107.01,-4.6,250.26
0.35,0.24,-0.05,118.93,-13.22,250.92
0.61,0.04,-0.26,9.22,-162.11,233.11
1.14,-0.25,-0.63,58.93,-127.18,214.92
1.55,-0.39,-1,76.71,-29.98,236.32
1.87,-0.49,-0.87,10.58,22.79,140.31
1.29,-0.12,-0.31,-82.37,43.08,-41.79
1.02,0.13,-0.12,-25.46,33.18,-69.49
1.01,0.23,-0.33,12.92,79.73,-37.42
1.23,0.15,-0.3,-11.22,73.82,-14.56
1.36,0.1,-0.21,-16.84,72.53,-48.36
1.62,-0.17,-0.15,-30.65,24.4,-58.04
1.52,-0.13,-0.03,-9.7,44.01,-149.6
1.18,0.01,-0.04,-4.13,65.95,-219.35
0.64,0.23,0.09,10.02,36.49,-249.35
0.32,0.38,-0.02,25.28,50.44,-249.35
0.16,0.48,0.06,34.73,44.17,-232.81
0.01,0.42,0.08,48.87,47.18,-240.58
-0.08,0.16,0.08,70.32,-78.27,-249.35
-0.64,0.05,-0.25,51.4,46.45,-249.35
-0.94,0.08,-0.34,63.9,129.8,-249.35
-1.21,0.11,-0.36,-45.39,38.06,-226.73
-1.38,0.19,-0.01,-17.38,53.76,-183.46
-1.66,0.26,-0.21,4.09,-9.58,-72.77
-1.24,0.13,-0.42,42.39,1.56,0.58
-1.12,0.17,-0.53,17.19,-3.92,-0.28
-0.99,0.16,-0.41,-9.45,-23.92,-1.57
-0.93,0.14,-0.24,-5.83,-9.4,2.8
-0.88,0.15,-0.23,5.51,-6.56,9.04
-0.82,0.13,-0.26,6.41,-7.56,9.61
-0.82,0.14,-0.29,1.1,-5.95,3.5
-0.82,0.13,-0.29,-0.09,2.72,-6.04
-0.87,0.13,-0.28,2.37,1.89,-8.35
-0.89,0.14,-0.28,0.45,-3.81,-5.06
-0.87,0.14,-0.3,2.61,-3.21,1.19
-0.87,0.14,-0.31,-5.07,-8.43,3.35
-0.85,0.15,-0.3,-2.65,-8.73,4.33
-0.84,0.15,-0.28,-5.65,-8.34,2.74
-0.83,0.15,-0.26,-3.27,-5.11,0.06
-0.83,0.15,-0.26,-3.2,-2.41,-1
-0.62,-0.71,0.04,-1.84,-1.63,-1.85
-0.65,-0.71,0.03,-4.45,-6.33,-1.17
-0.62,-0.71,0.03,-8.45,-8.31,2.3
-0.63,-0.7,0.03,-1.06,-3.82,-0.72
-0.63,-0.71,0.03,-2.42,-4.26,2.48
-0.67,-0.7,0.02,-5.07,-10.69,-0.84
-0.84,-0.64,-0.02,-10.6,-55.27,11.06
-1.2,-0.52,-0.17,-36.17,-112.23,42.32
-1.48,-0.47,-0.03,-22.1,-87.21,94.96
-1.6,-0.52,0.08,-8.15,-93.08,150.79
-1.61,-0.6,0.19,-5.16,-117.44,186.74
-1.61,-0.52,0.36,7.34,-58.86,203.85
-1.35,-0.55,0.59,-11,-6,228.71
-1.23,-0.45,0.83,-13.39,12.81,238.35
-0.89,-0.35,0.86,22.13,-8.27,230.71
-0.87,-0.23,0.77,25.35,-6.9,219.26
-0.79,-0.14,0.55,52.1,14.6,229.87
-0.56,-0.07,0.37,102.27,-4.83,220.95
-0.37,0.11,0.04,157.38,56.45,239.1
-0.18,0.11,-0.08,110.62,72.34,233.14
0.1,0.16,-0.13,39.61,77.91,221.49
0.44,0.22,-0.01,41.79,80.04,222.42
0.82,0.17,0.02,-7.97,-6.38,172.57
0.81,0.27,-0.09,23.81,23.25,141.84
1.04,0.3,-0.17,6.15,9.53,148.65
1.21,0.27,-0.25,-45,14.92,151.81
1.51,0.14,0,-56.64,37.79,131.16
1.44,0.18,-0.02,-39.25,38.63,36.06
1.26,0.2,0.12,-49.13,-40.91,7
1.14,0.23,0.16,4.64,15.09,-0.41
1.07,0.25,0.07,1.04,-30.89,-16.16
1.01,0.31,-0.03,11.45,-14.11,-8.19
1.09,0.3,0.02,-9,-3.44,-2.73
1.26,0.21,0,9.75,35.25,-20.19
1.62,0.15,-0.06,-43.28,80.21,-98.87
1.64,0.03,0.48,9.71,99.29,-97.95
1.34,0.12,0.5,60.11,10.9,-199.37
0.97,0.27,0.24,41.08,-31.4,-234.05
0.76,0.35,0.1,54.99,35.44,-212.52
0.65,0.26,0.18,58.83,27.3,-222.55
0.15,0.1,0.23,128.52,70.13,-249.35
-0.05,-0.12,-0.06,170.66,-12.07,-249.35
-0.41,-0.4,-0.3,176.53,10.5,-249.35
-1.2,-0.17,-1.18,226.77,66.13,-243.24
-1.3,0.14,-1.05,53.89,27.53,-214.5
-1.37,0.27,-0.67,50.77,-0.76,-120
-1.13,0.24,-0.9,19.95,-42.54,-33.16
-0.97,0.19,-0.87,34.98,27.12,-14.68
-0.87,0.19,-0.84,10.88,-4.13,7.42
-0.74,0.18,-0.63,4.68,-12.54,4.03
-0.72,0.2,-0.58,-4.7,-11.56,-2.58
-0.65,0.18,-0.57,1.16,1.99,2.3
-0.65,0.17,-0.57,-2.8,-8.31,-2.39
-0.63,0.16,-0.55,-0.15,-5.11,-7.6
-0.69,0.18,-0.6,3.36,-3.02,-7.45
-0.67,0.15,-0.6,3.27,-0.34,-3.55
-0.67,0.15,-0.62,7.48,2.9,-2.47
-0.67,0.13,-0.63,-0.68,-3.66,0.51
-0.68,0.14,-0.6,-7.04,-10.19,5.48
-0.65,0.15,-0.61,-6.9,-8.15,4.2
-0.62,-0.71,0.23,-5.19,-13.18,3.32
-0.61,-0.71,0.22,-8.83,-12.5,0.48
-0.64,-0.68,0.24,-9.79,-21.36,3.16
-0.63,-0.69,0.2,-0.04,-6.03,5.43
-0.68,-0.68,0.23,-2.31,-3.01,6.04
-0.81,-0.65,0.22,4.8,-19.37,12.92
-1.13,-0.51,0.22,3.27,-52.61,48.68
-1.34,-0.45,0.32,-7.67,-92.76,83.26
-1.42,-0.46,0.46,-7.07,-83.92,134.19
-1.21,-0.53,0.65,5.48,-39.19,158.39
-1.36,-0.45,0.73,31.64,-26.31,173.73
-1.28,-0.49,0.53,11.61,-57.89,205.24
-1.08,-0.45,0.61,-17.68,-28,222.69
-0.94,-0.34,0.65,25,11.29,217.75
-0.88,-0.18,0.72,36.38,-67.22,184.79
-0.85,-0.03,0.81,78.64,-52.54,182.02
-0.79,0.01,0.66,97,-83.93,180
-0.72,0.12,0.41,95.74,-67.65,187.1
-0.41,0.19,0.2,99.47,-65.55,207.71
-0.3,0.19,0.36,156.05,80.84,215.43
0.09,0.26,-0.04,152.94,129.96,250.92
0.43,0.24,-0.19,36.8,-4.23,215.54
0.73,0.23,-0.34,6.84,-25.01,221.02
1.19,0.19,-0.27,-20.03,-31.59,188.84
1.29,0.17,-0.12,-26.3,-44.54,149.09
1.4,0.14,0.02,-18.99,-36.6,103.55
1.39,0.17,-0.05,-5.1,-27.55,50
1.25,0.22,-0.01,6.07,1.82,20.07
1.07,0.28,0.01,6.51,-14.9,10.29
1.01,0.32,-0.05,1.01,-4.89,10.72
1.04,0.29,-0.06,1.5,-2.36,21.89
1.29,0.17,-0.07,-4.94,9.66,29.29
1.44,0.06,0.03,-3.29,27.44,-14.62
1.53,0.01,0.04,22.7,58.09,-48.24
1.65,-0.07,0.1,33.14,61.52,-97.55
1.41,-0.07,0.09,57.03,57.02,-178.05
1.2,-0.04,0.07,54.86,47.76,-219
0.63,0.12,0.01,75.64,34.92,-249.35
0.29,0.12,0.1,68.03,5.15,-249.35
-0.15,0.15,-0.01,65.91,-17.97,-249.35
-0.34,0.1,-0.08,63.9,-33.79,-249.35
-0.63,0.02,-0.13,49.67,-37.91,-249.35
-1.13,0.07,-0.41,66.45,62.79,-249.35
-1.28,0.22,-0.15,-65.74,-68.63,-165.12
-1.26,0.18,0.05,-1.51,14.95,-143.04
-1.46,0.25,-0.1,5.62,-28.86,-75.84
-1.25,0.19,-0.22,26.36,16.33,-40.45
-1.25,0.23,-0.29,9.51,-10.25,-28.29
-1.16,0.21,-0.18,-5.81,-9.69,-18.43
-1.11,0.19,-0.09,-8.58,-11.23,-6.39
-1.02,0.17,-0.06,6.02,-2.66,6.52
-0.96,0.16,-0.1,0.29,-13.78,7.71
-0.88,0.15,-0.1,-2.17,-8.17,5.81
-0.87,0.16,-0.07,0.48,-2.93,3.68
-0.88,0.17,-0.11,2.92,-3.13,3.79
-0.87,0.17,-0.14,-2.37,-4.06,1.91
-0.86,0.17,-0.12,-6.42,-6.5,2.46
-0.87,0.17,-0.11,-2.99,-5.14,2.26
-0.87,0.17,-0.1,-5.36,-5.04,-0.47
-0.91,0.19,-0.1,-1.33,-2.93,0.2
-0.46,-0.81,0.32,-5.25,-9.71,-0.37
-0.46,-0.81,0.3,-5.71,-7.44,1.63
-0.48,-0.81,0.32,-3.03,-3.37,0.39
-0.47,-0.81,0.31,-0.52,-2.24,1.67
-0.49,-0.81,0.31,0.94,-4.17,3.68
-0.47,-0.8,0.3,-1.07,-5.91,3.28
-0.54,-0.79,0.38,0.43,-12.85,9.49
-0.73,-0.74,0.43,-2.64,-87.58,33.37
-0.94,-0.66,0.42,4.42,-127.25,63.23
-1.1,-0.6,0.58,35.12,-84.69,90.05
-1.23,-0.55,0.68,25.33,-162.31,134.57
-1.1,-0.59,0.91,54.64,-71.09,137.91
-1.03,-0.61,1.1,67.06,-52.27,162.28
-1,-0.55,1.13,74.54,-17.89,162.63
-0.86,-0.53,1.07,89.64,-35.06,204.53
-0.79,-0.44,1.11,122.26,18.97,174.95
-0.63,-0.3,1.05,125.19,-9.82,193.03
-0.63,-0.08,0.89,133.44,5.47,192.16
-0.5,0.09,0.73,106.55,-28.29,162.43
-0.42,0.23,0.63,111.08,9.11,147.87
-0.37,0.28,0.55,96.48,-25.19,151.2
-0.37,0.25,0.35,123.54,65.75,152.7
-0.31,0.21,0.17,119.63,24.45,196.59
-0.15,0.21,-0.06,109.9,63.03,205.61
0.22,0.21,-0.12,86.14,-53.04,236.23
0.52,0.21,-0.18,-69.99,-207.64,206.55
0.81,0.37,-0.43,43.69,-175.75,127.81
1.02,0.45,-0.81,29.83,-107.92,129.71
1.13,0.36,-0.71,31.07,-51.34,124.78
1.38,0.2,-0.79,-11.62,-42.43,84.95
1.23,0.24,-0.52,-30.66,-23.54,11.68
0.95,0.35,-0.36,9.36,-22.08,-27.66
0.78,0.47,-0.45,-0.78,-13.85,-13.76
0.81,0.45,-0.44,7.9,-12.33,-3.77
0.9,0.42,-0.48,6.57,-13.91,-4
0.96,0.4,-0.59,7.03,4.5,-13.19
1.08,0.36,-0.82,-3.26,29.19,-36.76
1.32,0.26,-0.95,-54.3,50.37,-67.09
1.5,0.23,-0.99,-106.75,106.44,-136
0.71,0.23,-0.33,-169.59,77.42,-200.62
0.42,0.36,0.04,-119.59,85.9,-183.93
0.37,0.36,0.06,-89.88,105.06,-181.43
0.32,0.31,0.12,-58.79,58.92,-184.58
-0.01,0.12,-0.06,-44.41,119.66,-233.74
-0.29,0,0.16,-25.3,170.6,-231.46
-0.94,0.07,0.15,7.65,114.79,-249.35
-1.55,0.36,0,-36.65,123.87,-218.41
-1.29,0.36,0.32,-93.49,12.55,-126.1
-1.48,0.45,0.42,-29.19,23.62,-109.78
-1.3,0.42,0.34,-19.26,-15.49,-42.29
-1.24,0.4,0.25,21.29,10.58,-24.6
-1.11,0.41,0.13,7.98,-17.89,-6.19
-0.99,0.38,0.14,-2.66,-0.43,3.87
-0.89,0.33,0.21,-6,-7.79,0.39
-0.92,0.35,0.18,-0.4,-3.56,2.42
-0.85,0.32,0.19,-7.91,-10.44,4.95
-0.83,0.31,0.13,2.32,-1.9,2.11
-0.84,0.31,0.16,-0.05,0.78,-3.71
-0.89,0.33,0.14,-5.36,-8.22,1.06
-0.88,0.33,0.15,-2.74,-1.02,0.42
-0.62,-0.68,0.3,-1.86,-4.34,1.46
-0.64,-0.67,0.29,-2.86,-7.11,-0.37
-0.63,-0.66,0.29,-3.37,-8.33,2.03
-0.65,-0.67,0.29,-2.45,-6.52,-3.88
-0.67,-0.63,0.32,-5.48,-7.62,-1.08
-0.74,-0.62,0.28,-17.42,-38.58,13.33
-0.93,-0.52,0.26,-16.39,-55.99,23.62
-1.25,-0.34,0.32,-51.7,-103.31,83.02
-1.46,-0.28,0.46,-29.75,-123.15,127.29
-1.26,-0.4,0.79,-41.73,-200.47,176.26
-1.27,-0.34,0.97,78.27,-99.25,177.13
-1.16,-0.37,1.01,54.81,-99.24,196.1
-1.05,-0.36,0.97,69.55,-74.1,194.43
-0.77,-0.28,1.07,39.29,-62.74,205.45
-0.67,-0.21,1.22,115.54,-47.4,162.96
-0.54,-0.03,1.08,128.32,-44.24,153.9
-0.51,0.07,0.97,121.66,-32.34,150.64
-0.46,0.18,0.76,141.08,1.91,143
-0.34,0.19,0.59,119.61,-32.5,145.64
-0.32,0.31,0.44,119.09,-8.26,165.72
-0.27,0.32,0.25,167.48,-28.52,203.16
0.05,0.21,-0.08,156.49,-35.98,185.87
0.3,0.01,-0.36,171.49,-48.97,225.14
0.76,0.04,-0.28,115.97,-7.1,206.51
1.11,0.02,-0.6,37.9,-16.11,191.29
1.46,-0.09,-0.77,-8.78,-17.66,174.1
1.56,-0.09,-0.35,-33.22,-9.6,98.69
1.25,0.07,-0.13,-41.41,-11.82,-12.81
1.12,0.24,-0.23,-2.2,-28.92,-27.14
1.01,0.3,-0.27,4.44,-8.38,-12.93
1.01,0.29,-0.25,-2.59,-9.62,-11.71
1.18,0.2,-0.41,6.49,8.31,-28.54
1.38,0.05,-0.5,-0.85,47.21,-61.37
1.4,0.09,-0.34,-36.09,34.27,-128.26
1.28,0.22,-0.38,-41.97,49.89,-186.81
0.91,0.4,-0.21,-68.52,25.22,-191.82
0.56,0.54,-0.06,-77.35,65.2,-174.08
0.46,0.61,0.09,-49.71,69.23,-157.64
0.39,0.54,0.15,-17.16,75.22,-157.48
0.21,0.42,0.29,19.4,68.53,-200.22
0.03,0.36,0.16,62.69,74.19,-246.2
-0.28,0.34,-0.07,78.4,54.23,-231.87
-0.54,0.25,-0.19,48.78,76.05,-225.93
-1.05,0.26,-0.3,34.49,41.64,-231.97
-1.34,0.47,-0.24,-16.88,15.73,-167.49
-1.35,0.48,-0.1,-27.6,-13.4,-118.65
-1.32,0.47,-0.13,-18.55,4.39,-57.8
-1.22,0.44,-0.07,-10.96,-2.31,-27.42
-1.13,0.46,-0.12,1.97,-10.78,-3.61
-0.95,0.39,-0.1,3.29,-13.33,5.53
-0.88,0.37,-0.08,2.85,-5.18,7.65
-0.86,0.37,-0.08,0.71,-9.12,3.67
-0.83,0.36,-0.08,-1.5,-6.99,7.02
-0.8,0.34,-0.09,1.01,-8.58,2.11
-0.83,0.35,-0.09,0.35,-6.35,-1.03
-0.83,0.34,-0.08,1.74,-3.75,-1.7
-0.84,0.36,-0.12,3.83,0.92,-0.63
-0.84,0.36,-0.12,1.61,-1.2,0.62
-0.84,0.35,-0.12,0.89,-2.34,2.3
-0.83,0.36,-0.12,-0.53,-4.21,2.13
-0.75,-0.3,0.32,14.1,59.66,-7.34
-0.79,-0.45,0.37,-4.35,4.92,-19.68
-0.82,-0.38,0.29,-3.38,6.91,-7.65
-0.81,-0.41,0.35,-3.18,-2.56,1.7
-0.82,-0.39,0.35,6.69,-7.31,14.21
-0.85,-0.36,0.37,1.62,1.97,25.09
-0.95,-0.17,0.36,-39.29,31.35,58.59
-1.13,-0.21,0.28,-71.92,-49.04,43.13
-1.27,-0.01,0.11,-64.72,-18.95,89.71
-1.36,0.09,0.18,-82.37,-51.78,110.56
-1.48,0.18,0.4,-43.97,-29.34,153.59
-1.67,0.24,0.5,-83.86,-26.88,213.24
-1.58,0.13,0.79,-24.89,-10.37,220.02
-1.36,0.09,0.6,-15.68,-32.08,226.67
-1.04,0.08,0.63,-10.44,-77.64,222.05
-0.85,0.17,0.56,44.81,-63.78,197.57
-0.73,0.36,0.82,-16.96,-83.73,137.55
-0.74,0.27,0.72,71.7,-63.69,158.94
-0.43,0.32,0.24,92.22,-75.9,183.03
-0.26,0.35,0.09,81.8,-65.08,164.35
0.01,0.37,-0.04,53.05,142.2,100.5
0.13,0.18,-0.19,44.53,-49.47,130.91
0.31,0.28,0.13,38.86,6.84,177.93
0.23,0.18,-0.2,39.54,-108.11,189.46
0.84,0.05,-0.14,15.22,-49.78,160.79
1.1,0.09,-0.14,6.45,-60.03,188.35
1.56,0.1,-0.35,22.05,38.6,189.61
1.89,0.1,-0.19,-71.94,-52.93,137.64
1.62,0.11,0.21,-51.39,49.44,12.22
0.96,0.12,0.22,10.48,-0.35,-50.84
1.03,0.23,0.03,21.62,-3.99,8.68
1.12,0.26,-0.03,-5.83,-19.21,-1.13
1.19,0.16,0.03,0.81,15.85,1.41
1.19,0.14,0.08,7.48,21.59,-14.63
1.35,0.13,0.05,13.98,33.89,-33.43
1.47,0.04,0.15,34.48,58.28,-52
1.63,0.01,0.06,42.72,76.85,-102
1.38,0.13,0.08,39.92,77.48,-175.68
1.08,0.15,0.08,21.35,81.96,-218.03
0.73,0.27,0.2,58.17,34.71,-249.35
0.2,0.27,0.24,12.04,16.2,-249.35
0.02,0.23,0.27,30.91,-18.11,-249.35
-0.06,0.1,0.24,99.22,175.88,-202.24
-0.24,0.14,-0.08,154.99,98.24,-186.71
-0.5,-0.04,-0.43,87.58,-10.04,-249.35
-1.51,0.16,-0.8,161.96,92.63,-223.11
-1.6,0.51,-0.43,-53.69,-115.66,-164.39
-1.45,0.41,0.1,-16.66,-32.45,-79.01
-1.21,0.39,-0.24,35.16,7.21,-24
-1.16,0.45,-0.4,28.17,13.16,-7.03
-1.04,0.43,-0.32,-12.84,-3.57,1.06
-0.9,0.35,-0.13,-17.91,-11.64,2.32
-0.9,0.33,-0.08,-7.13,-11.79,1.55
-0.81,0.34,-0.1,0.36,-10.91,3.77
-0.82,0.35,-0.14,5.19,-0.71,7
-0.81,0.35,-0.17,-4.89,-6.56,3.35
-0.83,0.36,-0.18,-13.03,13.06,4.37
-0.83,0.37,-0.17,-14,5.85,2.95
-0.82,0.37,-0.17,-12.94,16.15,5.99
-0.82,0.37,-0.17,-5.54,2.02,3.55
-0.73,-0.6,0.14,-8.37,-13.55,3.91
-0.71,-0.59,0.16,-7.51,-13.09,3.16
-0.74,-0.57,0.2,-10.57,-16.88,2.58
-0.72,-0.58,0.19,-6.46,-15.67,1.23
-0.71,-0.57,0.19,-3.84,-10.53,-4.31
-0.74,-0.56,0.2,3.61,-2.96,-5.52
-0.8,-0.55,0.22,-12.94,-18,5.87
-0.89,-0.5,0.23,-41.34,-68.13,22.23
-1.04,-0.35,0.2,-56.47,-108.69,60.33
-1.27,-0.21,0.22,-72.55,-131.71,96.39
-1.37,-0.1,0.39,-20.71,-87.24,121.83
-1.48,-0.07,0.54,-13.84,-114.24,156.78
-1.37,-0.09,0.75,27.48,-95.79,165.39
-1.4,-0.02,0.79,52.72,-75.62,176.54
-1.37,-0.06,0.79,39.85,-79.61,195.75
-0.83,-0.07,0.95,22.43,-46.43,199.41
-0.7,-0.02,1.13,58.83,54.66,189.81
-0.9,-0.06,1.18,89.7,30.87,198.83
-0.94,0.08,0.9,105.03,74.96,224.89
-0.83,-0.25,0.49,61.39,161.03,250.92
-0.28,0.02,0,22.77,-24.65,216.18
-0.06,0.21,-0.13,50.55,5.92,192
0.2,0.4,-0.11,25.74,-71.82,160.24
0.41,0.38,-0.23,37.97,-1.33,171.68
0.65,0.44,0.05,-23.43,-141.42,118.53
0.54,0.41,-0.02,-10.81,-74.29,145.5
0.77,0.33,-0.1,48.74,-128.24,146.38
1.05,0.26,-0.15,103.42,-35.86,175.26
1.44,-0.02,-0.54,28.1,-252.14,163.75
1.76,0.1,-0.9,-2.28,-68.49,12.15
0.98,0.29,-0.55,-46.97,-66.66,-46.22
0.85,0.4,-0.39,-34.17,-14.62,-8.36
0.87,0.36,-0.44,31.32,6.96,12.43
0.9,0.41,-0.51,3.34,14.94,0.57
0.83,0.35,-0.48,-8.49,2.31,-4.15
0.89,0.32,-0.28,-8.04,29.77,6.59
1.02,0.34,-0.39,47.22,75.76,27.49
1.3,0.24,-0.64,29.81,148,-42.18
1.5,0.13,-0.41,-2.23,106.06,-70.1
1.58,0.11,-0.27,-43.23,83.91,-107.92
1.37,0.13,-0.09,-37.78,96.08,-192.75
0.91,0.23,-0.07,-12.5,82.79,-248.87
0.29,0.31,0.14,-2.46,75.99,-249.35
0.04,0.51,0.11,12.83,26.6,-212.45
