AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.71,0.48,0.3,87.14,18.15,161.08
-0.59,0.56,0.28,75.74,7.92,155.26
-0.4,0.6,0.12,80.95,-17.39,157
-0.17,0.68,0.06,74.07,2.5,145.71
-0.06,0.7,-0.03,69.63,23.84,120.61
0.08,0.77,-0.05,41.31,54.14,85.07
0.13,0.83,0,37.85,17.07,70.61
0.29,0.86,-0.1,39.55,17.93,43.93
0.39,0.82,-0.13,41.03,9.8,51.56
0.39,0.8,-0.27,33.48,-1.11,15.22
0.41,0.81,-0.38,21.07,36.33,-12.98
0.31,0.87,-0.33,0.32,4.65,-15.89
0.33,0.93,-0.29,-10.36,5.58,2.62
0.32,0.94,-0.2,5.54,4.34,-2.06
0.28,0.93,-0.27,-2.23,-21.6,2.63
0.28,0.91,-0.29,1.81,-0.21,-6.13
0.24,0.92,-0.27,-9.94,-14.92,-1.31
0.27,0.95,-0.19,-10.19,3.91,-8.61
0.24,0.96,-0.22,-7.13,-14.65,-2.69
0.21,0.97,-0.22,-6.91,-2.66,-6.8
0.22,0.95,-0.24,-6.26,-12.03,-0.13
0.24,0.96,-0.23,-8.87,2.31,-4.79
0.24,0.96,-0.2,-8.35,-7.06,-0.1
0.24,0.96,-0.2,-3.33,-2.73,-1.66
0.23,0.95,-0.2,-6.78,-7.45,1.18
0.23,0.95,-0.22,-4.55,-2.91,0.66
0.24,0.98,-0.18,-2.11,-2.79,0.97
0.22,0.97,-0.2,-1.69,2.47,-0.2
0.23,0.95,-0.2,-1.65,-2.76,1.1
0.24,0.97,-0.18,0.69,-1.66,-1.26
0.23,0.96,-0.19,-1.92,-4.81,-0.19
0.22,0.96,-0.19,-2.89,-6.71,0.86
0.22,0.97,-0.21,-2.34,-6.44,2.77
0.23,0.97,-0.17,-0.91,-4.82,2.71
0.24,0.96,-0.18,0.79,-7.95,0.58
0.24,0.96,-0.22,0.61,-3.44,-0.25
0.23,0.96,-0.21,-2.49,-9.37,1.36
0.25,0.97,-0.18,-3.48,-8.81,0.48
0.23,0.96,-0.21,-2.1,-7.41,0.25
0.24,0.95,-0.2,-1.26,-2.05,-0.56
0.24,0.96,-0.18,-4.6,-5.21,-0.36
0.23,0.97,-0.18,-4.25,-4.24,-1.15
-0.38,-0.9,0.15,9.18,-0.44,9.81
-0.38,-0.9,0.19,8.7,4.43,8.06
-0.33,-0.91,0.16,0.79,-7.66,12.69
-0.3,-0.93,0.15,1.49,4.87,0.33
-0.29,-0.93,0.16,-9.18,-7.44,4.64
-0.34,-0.92,0.19,0.26,4.16,-6.77
-0.3,-0.92,0.17,-14.98,-11.57,-0.52
-0.44,-0.9,0.22,-0.71,-0.93,-17.81
-0.82,-0.83,0.25,-6.26,-33.63,31.26
-1.1,-0.78,0.35,2.62,-60.77,128.74
-1.01,-0.79,0.53,55.35,-94.62,203.94
-1.16,-0.72,0.66,120.2,-59.47,210.8
-1.12,-0.68,0.77,120.76,-46.36,223.29
-0.96,-0.49,0.66,120.05,-75.02,218
-0.93,-0.3,0.65,120.19,-59.6,199.55
-0.67,-0.15,0.57,114.96,-89.51,194.18
-0.79,0.13,0.71,103.26,-16.33,167.19
-0.59,0.2,0.52,117.64,-34.89,145.78
-0.38,0.35,0.31,101.35,-3.02,122.29
-0.27,0.51,0.32,98.25,104.23,71.58
-0.31,0.69,0.26,58.83,35.24,81.31
-0.25,0.77,0.32,50.92,65.24,59.8
-0.27,0.83,0.23,43.3,7.33,79.93
-0.11,0.86,0.11,32.96,24.81,66.75
-0.05,0.88,0.13,41.47,38.44,64.63
-0.03,0.93,0.1,27.85,14.69,60.61
0.11,0.91,0.11,38.49,40.15,57.68
0.13,0.93,0.03,41.48,13.84,53.13
0.19,0.91,-0.05,30.45,5.72,43.69
0.22,0.91,-0.09,27.51,10.36,40.27
0.28,0.9,-0.09,15.44,-11.39,33.56
0.25,0.91,-0.14,24,-35.84,44.63
0.38,0.92,-0.2,-0.2,-25.13,32.61
0.44,0.91,-0.16,-14.15,2.99,-1.03
0.38,0.96,-0.16,-19.39,-10.68,-11.41
0.3,1,-0.1,-17.6,-3.61,-13.57
0.23,1.02,-0.05,-10.47,-7.4,-4.74
0.26,0.98,-0.07,-0.89,-1.41,-4.45
0.26,0.98,-0.07,0.52,-9.07,-2.29
0.24,0.95,-0.12,5.32,-8.85,4.23
0.26,0.96,-0.11,-10.1,-1.92,-0.51
0.26,0.98,-0.04,-10.23,0.09,-4.28
0.25,0.99,-0.06,-2.31,-3.08,-3.27
0.25,0.98,-0.05,1.83,-2.6,-2.1
0.23,0.99,-0.07,-3.18,-5.56,0.02
0.26,0.98,-0.06,-2.92,-9.74,-1.09
0.25,0.97,-0.07,-0.62,-3.36,-3.89
0.25,0.97,-0.07,-2.07,-5.06,-2.99
0.24,0.99,-0.07,-5,-8.3,-2.84
0.24,0.99,-0.08,-0.92,-4.05,-2.12
0.24,0.98,-0.06,-0.32,-5.86,-1.47
0.24,0.98,-0.08,-1.88,-4.73,-3.18
0.23,0.99,-0.09,-9.07,-8.46,-2.03
0.24,0.98,-0.05,-3.75,-1.67,-4.59
0.22,0.99,-0.05,-4.75,-6.84,-4.68
0.2,0.99,-0.05,-3.77,-7.19,-3.03
0.21,1,-0.04,-4.37,-5.33,-0.91
0.22,0.99,-0.05,-0.24,-2.23,-1.6
0.21,0.99,-0.06,0.03,-4.84,-1.18
0.22,0.98,-0.04,-1.38,-2.03,-0.15
-0.27,-0.93,0.07,5.8,5.19,5.47
-0.27,-0.94,0.08,3.19,3.39,-4.99
-0.27,-0.94,0.07,3.29,-0.68,1.81
-0.22,-0.97,0.08,0.2,2.82,-7.56
-0.27,-0.95,0.06,8.42,11.48,-8.19
-0.27,-0.96,0.07,1.34,5.28,-1.57
-0.45,-0.94,0.1,11.44,5.87,17.18
-0.53,-0.91,0.08,3.33,-38.65,76.74
-0.6,-0.9,0.19,21.52,-47.66,91
-0.48,-0.85,0.2,40.58,-63.44,128.6
-0.49,-0.79,0.24,35.82,-10.83,73.61
-0.71,-0.77,0.37,45.92,-10.71,76.58
-0.83,-0.72,0.35,51.48,-41.96,106.71
-0.96,-0.65,0.48,76.26,-31.71,121.35
-0.95,-0.53,0.53,88.81,-35.32,142.27
-1.06,-0.36,0.64,104.57,-46.44,172.25
-0.96,-0.25,0.62,87.37,-104.66,235.29
-0.76,-0.11,0.67,75.25,-85.18,187.7
-0.74,0.08,0.71,79.62,-68.08,145
-0.63,0.24,0.55,94.27,-14.41,93.04
-0.66,0.4,0.68,72.85,-16,93.54
-0.63,0.52,0.5,87.09,26.18,71.07
-0.5,0.55,0.53,73.41,24.61,79.13
-0.45,0.62,0.43,70.32,27.73,79.25
-0.34,0.64,0.39,61.61,37.97,73.35
-0.32,0.74,0.36,63.89,22.42,72.42
-0.2,0.77,0.24,55.8,38.85,64.98
-0.14,0.8,0.22,51.24,9.32,69.01
-0.11,0.86,0.16,50.93,27.52,62.37
0.02,0.84,0.05,40.09,-0.37,61.47
0.03,0.89,0.07,38.39,23.89,44.52
0.07,0.91,0.02,30.73,-13.93,41.23
0.1,0.93,-0.1,29.23,-8.81,38.61
0.11,0.93,-0.09,19.71,-13.4,29.4
0.06,0.95,-0.12,12.59,-64.67,38.45
0.24,0.96,-0.16,14.67,-23.77,37.3
0.29,0.96,-0.2,3.09,-0.25,15.05
0.31,0.97,-0.16,-8.28,1.2,4.44
0.29,0.97,-0.09,-11.23,2.53,-5.2
0.19,1,-0.1,-13.48,-5.58,-8.87
0.12,1.01,-0.1,-12.33,4.67,-6.49
0.15,1.01,-0.06,-7.75,5.02,1.16
0.19,1,-0.03,-6.55,-5.69,0.61
0.16,1,-0.04,0.34,8.56,-7.19
0.14,1,-0.05,-5.03,-13.36,-0.35
0.14,1.01,-0.05,-5.04,-4.84,-0.77
0.17,0.99,-0.03,-8.29,-24.6,3.3
0.16,0.99,-0.04,-1.35,10.76,-5.48
0.11,1,-0.03,-3.86,-8.42,0.45
0.17,1.02,-0.05,-1.91,0.38,1.52
0.16,1,-0.04,-1.55,-0.82,-1.2
0.16,1,-0.02,-1.09,-3.14,-0.85
0.15,1,-0.06,0.22,-4.65,-1.36
0.15,0.99,-0.06,-0.39,-3.01,-0.58
0.16,1,-0.04,0.12,0.5,-3.43
0.16,1,-0.04,-1.92,-8.05,-2.38
0.14,1,-0.04,0.61,0.77,-4.21
0.13,0.99,-0.05,-0.63,-10.33,-1.84
0.15,0.99,-0.04,-0.48,-1.89,-2.47
0.13,1,-0.05,-0.49,-8.82,-2.51
-0.38,-0.87,0.24,1.93,3.31,-1.82
-0.35,-0.88,0.23,2.12,1.21,-3.05
-0.35,-0.9,0.23,-0.95,-1.63,-8.83
-0.4,-0.86,0.25,0.03,-11.97,0.11
-0.32,-0.9,0.22,-0.81,-3.89,-5.97
-0.37,-0.89,0.24,0.77,-2.05,-1.44
-0.4,-0.89,0.25,-0.8,-9.99,1.16
-0.59,-0.86,0.29,3.06,-9.67,20.94
-0.65,-0.85,0.3,-5.55,-69.4,75.79
-0.67,-0.81,0.39,16.24,-73.8,97.37
-0.7,-0.78,0.45,41.48,-47.94,110.74
-0.65,-0.75,0.52,66.81,67.71,81
-0.76,-0.68,0.56,79.41,66,76.62
-0.9,-0.61,0.45,75.97,-6.65,110.45
-0.95,-0.52,0.47,73.31,-37.67,148.23
-1.06,-0.37,0.52,88.16,-5.81,167.15
-1,-0.22,0.55,84.82,35.63,196.44
-0.97,-0.05,0.5,96.76,40.68,176.24
-0.82,0.03,0.36,65.96,4.95,143.35
-0.75,0.18,0.31,63.38,32.06,112.72
-0.77,0.31,0.3,55.76,55.37,91.59
-0.71,0.44,0.23,49.03,39.69,92.02
-0.63,0.54,0.18,37.39,19.26,91.12
-0.56,0.62,0.2,33.83,0.6,93.42
-0.46,0.68,0.15,36.74,-16.61,82.23
-0.34,0.7,0.08,45,-16.05,93.5
-0.29,0.77,0.05,37.11,-39.61,81.18
-0.18,0.78,0,39.24,-25.69,62.29
-0.21,0.84,-0.01,34.02,-26.11,43.23
-0.17,0.89,-0.07,37.67,-14.88,44.77
-0.14,0.9,-0.07,28.96,-33.47,55.88
-0.08,0.91,-0.13,33.78,-24.5,52.82
0.03,0.98,-0.16,37.21,28.53,79.84
0.05,0.9,-0.18,28.21,15.09,56.84
0.11,0.91,-0.26,27.05,-6.47,49.19
0.16,0.91,-0.28,2.78,-4.44,39.51
0.24,0.9,-0.27,-7.72,-10.3,39.84
0.27,0.93,-0.24,-15.55,1.23,22.65
0.26,0.94,-0.23,-18.08,-18.12,15.25
0.23,0.97,-0.18,-15.62,-4.3,3.47
0.19,1,-0.15,-6.28,-13.24,1.35
0.22,0.98,-0.16,-1.52,-9.93,3.34
0.23,0.97,-0.17,-0.14,-8.88,-0.61
0.19,0.96,-0.17,7.39,0.02,-7.73
0.19,0.98,-0.18,-2.99,-8.22,-3.77
0.18,0.97,-0.17,-6.03,-12.37,-1.68
0.19,0.98,-0.17,-4.48,-7.92,0.76
0.18,0.97,-0.17,-3.59,-9.13,0.81
0.19,0.97,-0.16,-3.52,-2.98,-0.18
0.19,0.98,-0.18,-1.07,-9.08,-2.55
0.18,0.97,-0.19,-3.62,-5.01,-1.01
0.18,0.97,-0.18,-2.5,-7.97,0.45
0.2,0.97,-0.17,-4.11,-3.08,-1.24
0.17,0.97,-0.14,-3.64,-8.28,0.87
0.18,0.98,-0.16,-2.51,-8.89,0.55
0.17,0.97,-0.14,-2.24,-8.66,0.32
0.19,0.97,-0.17,-1.05,-5.45,-0.82
0.19,0.97,-0.15,-3.5,-6.7,1.73
0.18,0.97,-0.16,-1.7,-6.25,-0.66
0.19,0.97,-0.16,-2.42,-3.96,-1.45
-0.25,-0.94,0.19,-3.2,-8.18,9.81
-0.2,-0.95,0.23,-4.39,-12.38,2.01
-0.24,-0.92,0.18,-0.26,-9.08,-0.65
-0.25,-0.95,0.19,-2.47,-3.95,1.94
-0.26,-0.95,0.23,-3.33,-9.17,1.13
-0.25,-0.93,0.2,0.93,0.52,-0.94
-0.21,-0.96,0.21,-1.94,-4.37,-1.45
-0.3,-0.92,0.19,5,-1.06,-6.16
-0.36,-0.93,0.2,-2.32,2.95,8.48
-0.46,-0.91,0.23,0.53,2.4,28.84
-0.54,-0.91,0.23,0.73,-34.21,67.77
-0.6,-0.91,0.28,9.22,-78.92,104.51
-0.83,-0.88,0.37,27.5,-104.12,143.33
-0.92,-0.82,0.49,50.21,-86.95,188.05
-0.88,-0.74,0.61,77.2,-59.59,201
-0.82,-0.58,0.66,86.98,-56.22,181.33
-0.86,-0.41,0.74,96.18,-38.63,147.44
-0.85,-0.28,0.74,108.76,-31.79,139.88
-0.83,-0.13,0.71,95.55,-25.41,120.84
-0.61,0.02,0.68,113.67,-39.63,127.03
-0.67,0.17,0.68,123.42,-27.24,97.32
-0.57,0.28,0.58,120.63,-40,98.05
-0.6,0.45,0.5,118.18,-31.72,102.6
-0.43,0.54,0.39,107.35,-19.88,87.31
-0.43,0.66,0.35,89.68,-13.74,89.06
-0.37,0.75,0.41,56.41,12.66,80.52
-0.25,0.76,0.31,65.25,37.1,78.16
-0.19,0.81,0.11,66.45,43.59,76.62
-0.02,0.82,0.04,42.83,44.7,68.54
-0.03,0.87,0.08,32.55,52.52,56.58
0.05,0.9,0.07,29.36,60.34,56.43
0.08,0.91,0.07,33.47,36.98,49.77
0.17,0.93,0.04,40.45,10.56,49.05
0.19,0.9,-0.09,41.05,15.73,37.48
0.19,0.94,-0.12,28.4,-24.5,42.32
0.32,0.89,-0.15,20.22,-6.39,33.77
0.39,0.9,-0.2,6.67,-16.56,8.06
0.37,0.95,-0.22,-13.72,38.05,-6.89
0.37,0.96,-0.14,-21.05,3.72,-11.83
0.29,1.01,-0.09,-22.24,4.28,-19.67
0.22,1.03,-0.09,-11.63,-0.79,-15.09
0.17,1.01,-0.03,-7.78,-6.4,-9.48
0.2,1,-0.05,-1.73,2.34,-4.08
0.18,0.99,-0.05,2.05,-11,-3.47
0.17,0.98,-0.09,-2.2,-2.55,-4.11
0.2,0.99,-0.07,-1.39,1.31,-1.68
0.18,1,-0.06,-2.42,-8.44,-1.53
0.19,1,-0.05,-0.91,-3.82,-5.04
0.16,0.99,-0.06,-0.43,-14.56,-1.55
0.18,0.99,-0.09,0.03,0.4,-3.11
0.17,0.99,-0.07,-7.46,-18.98,-1.39
0.17,1,-0.06,-3.81,-5.89,-4.64
0.18,1,-0.06,-6,-10.56,-0.16
0.16,0.99,-0.06,-1.8,-1.3,-2.65
0.17,0.98,-0.07,-0.47,-4.04,-0.42
0.16,1,-0.05,-4.2,-6.26,0.65
0.17,1,-0.06,-1.5,-5.21,-0.95
0.16,0.99,-0.05,-3.56,-7.24,0.14
0.15,1,-0.05,-2.91,-8.32,-3.51
0.15,1.01,-0.03,-1.97,-6.29,-0.21
-0.26,-0.93,0.21,-0.87,0.21,-2.68
-0.29,-0.93,0.23,-0.33,0.78,-4.67
-0.28,-0.92,0.21,-6.17,-3.01,-5.95
-0.27,-0.94,0.22,-8.19,-3.61,-7.38
-0.26,-0.93,0.22,-0.91,3.21,-3.79
-0.27,-0.93,0.22,-0.45,2.82,-4.79
-0.29,-0.91,0.23,-0.41,8.76,-3.46
-0.29,-0.92,0.27,4.06,24.6,-13.61
-0.56,-0.87,0.35,30.4,57.99,-15.58
-0.85,-0.87,0.38,39.62,18.44,55.68
-0.82,-0.92,0.34,70.12,4.36,129
-0.85,-0.89,0.45,60.61,-83.36,186.65
-0.88,-0.85,0.64,91.23,-18.9,194.55
-0.9,-0.8,0.76,105.95,-22.28,189.03
-0.91,-0.65,0.72,120.61,-28.35,191.71
-0.85,-0.47,0.71,127.74,-22.29,174.28
-0.79,-0.26,0.59,107.44,-17.56,174.51
-0.81,-0.06,0.61,82.42,-5.5,153.19
-0.68,0.13,0.5,86.14,19.93,148.34
-0.66,0.27,0.46,72.35,-11.34,136.55
-0.58,0.43,0.32,52.41,27.7,128
-0.45,0.57,0.32,30.61,42.41,95.62
-0.46,0.65,0.33,9.7,30.89,117.65
-0.22,0.68,0.29,23.77,27.37,116.74
-0.12,0.72,0.28,26.18,40.59,100.14
-0.05,0.78,0.31,23.91,14.5,86.75
-0.03,0.86,0.28,42.56,21.4,73.16
0.07,0.89,0.19,41.64,6.37,58.52
0.1,0.9,0.1,39.32,6.08,57.09
0.23,0.9,0.02,30.76,11.24,41.66
0.19,0.94,0.02,19.92,-7.24,21.23
0.25,1,0,14.61,15.53,22.98
0.24,0.98,0.03,0.2,-1.05,14.53
0.32,0.98,0,4.77,15.85,3.42
0.21,1.01,0.04,-9.26,-5.31,-2.3
0.21,1,0.02,-3.36,3.96,-6.21
0.14,1.01,0.07,-3.75,-4.29,-4.47
0.19,1.01,0.04,-1.41,5.73,-1.32
0.16,1,0.07,-4.22,-17.7,-2.66
0.17,1,0.03,1.74,0.53,-3.64
0.16,1.01,0.04,-1.59,3.61,-4.6
0.15,1.01,0.04,-2.96,-0.91,-2.57
0.15,1,0.07,-4.99,-7.24,-0.49
0.16,1,0.05,-1.15,-2.88,-3.42
0.15,1,0.05,-6.78,-7.92,-2.26
0.14,1,0.07,-1.06,-5.76,-1.97
0.15,1.01,0.06,-2,-1.89,-0.28
0.14,1,0.07,-2.07,-7.6,-0.36
0.16,1,0.03,-0.54,-3.66,-1.09
0.15,1,0.07,-4.18,7.42,-5.09
0.12,1,0.09,-8.55,-13.37,-4.56
0.11,1.01,0.11,-3.57,-8.87,-0.42
0.12,1.01,0.09,0.68,-5.95,0.4
0.12,1.01,0.08,-0.19,-5.48,0.56
0.12,1,0.08,-0.17,-9.66,-1.6
0.12,1.01,0.09,1.13,-0.89,-0.06
0.12,1,0.07,-0.64,-5.46,0.36
0.13,1.01,0.06,-1.48,-0.7,1.03
0.14,1.01,0.07,-2.51,-8.38,0.45
0.14,0.99,0.06,-3.34,-0.68,-1.63
-0.28,-0.93,0.15,2.33,4.96,15.94
-0.3,-0.91,0.2,6.56,-5.25,-0.89
-0.31,-0.91,0.17,-3.34,-6,-4
-0.32,-0.9,0.21,-2.93,-4.61,-1.81
-0.32,-0.91,0.19,4.45,2.54,-4.06
-0.31,-0.91,0.22,2.82,1.92,1.59
-0.35,-0.91,0.23,5.61,-5.56,-5.14
-0.51,-0.87,0.27,7.11,-12.62,15.89
-0.63,-0.87,0.33,25.03,-33.4,60.64
-0.75,-0.81,0.4,56.4,-63.08,101.75
-0.97,-0.78,0.73,155.49,-182.04,250.92
-0.82,-0.64,0.7,147.28,-91.44,193.01
-0.82,-0.41,0.87,144.54,-52.14,162.87
-0.67,-0.25,0.84,120.9,-24.47,115.54
-0.69,-0.16,0.96,114.27,-14.52,94.58
-0.7,-0.01,0.93,127.19,-22.82,106.04
-0.72,0.12,0.89,131.79,-59.82,150.25
-0.45,0.25,0.78,115.29,-123.1,164.73
-0.38,0.43,0.69,102.36,-45.31,92.53
-0.25,0.5,0.71,98.96,-60.55,71.04
-0.34,0.63,0.6,98.72,-12.73,38.55
-0.29,0.67,0.59,81.72,-21.83,47.91
-0.3,0.76,0.46,78.01,3.94,33.83
-0.15,0.76,0.38,71.54,66.92,21.16
-0.2,0.79,0.24,59.66,74.63,14.97
-0.12,0.82,0.24,47.98,122.04,18.35
-0.12,0.85,0.28,36.84,57.54,47.51
0.02,0.86,0.25,40.35,67.77,58.28
0.08,0.91,0.12,44.69,20.26,70.79
0.14,0.91,0.08,39.6,68.93,57.57
0.2,0.9,-0.01,41.06,18.31,54.23
0.32,0.93,-0.09,29.81,40.06,42.32
0.38,0.91,-0.12,18.84,23.92,18.32
0.33,0.93,-0.16,2.37,30.76,-0.2
0.29,0.96,-0.14,-5.81,14.48,-0.36
0.27,0.99,-0.07,-19.55,18.76,-5.41
0.25,0.99,0.02,-12.68,8.18,-2.92
0.23,0.99,0.01,-4.17,1.21,-5.83
0.19,1,-0.02,-6.54,-3.86,-3.49
0.19,1.01,-0.01,-0.99,4.6,-1.21
0.22,0.99,-0.02,-2.68,-3.62,1.13
0.22,1,-0.01,-1.55,-1.87,-4.05
0.19,1,0,-5.65,-6.67,-3.95
0.17,1,0.01,-3.17,-6.35,-2.36
0.19,1,0.01,-3.26,-2.7,-0.97
0.19,1,0.01,-1.03,-5.02,0.04
0.21,1,0,-3.32,-6.06,-1.81
0.18,1,0.02,-1.67,-4.84,-2.06
0.18,1,0.01,-1.94,-3.14,-1.34
0.19,1,0.01,-1.21,-5.07,-1.36
0.18,1.01,0,-2.5,-7.53,-1.48
0.18,1,0.01,-0.28,-5.19,-1.88
0.19,0.99,0,0.04,-2.05,-1.55
0.17,0.99,0.01,-2.97,-8.24,-1.08
0.18,1,0.03,-1.75,-3.69,-1.84
0.2,0.99,0.04,7,-1.67,-4.48
0.18,0.99,-0.01,14.72,9.05,-9.03
0.14,1,-0.02,2.52,-6.15,-5.37
0.14,1,-0.03,-0.57,-5.79,-0.36
0.16,0.99,-0.02,-2.3,-6.66,0.21
-0.17,-0.97,0.12,0.46,-5.04,4.68
-0.13,-0.97,0.09,-0.39,-10.16,3.18
-0.14,-0.97,0.13,-0.27,-21.51,-3.16
-0.17,-0.97,0.1,0.8,-3.52,1.56
-0.15,-0.98,0.14,-1.97,-7.31,-0.2
-0.17,-0.97,0.12,1.12,-1.98,-0.57
-0.18,-0.96,0.16,-2.33,-3.72,3.77
-0.23,-0.96,0.16,2.65,-12.73,7.09
-0.31,-0.96,0.2,14.52,0.14,23.98
-0.54,-0.97,0.3,43.91,-10.55,60.46
-0.71,-0.98,0.46,74.4,-74.9,102.81
-0.69,-0.95,0.41,114.69,-86.27,130.81
-0.64,-0.86,0.48,73.81,-52.51,126.06
-0.52,-0.78,0.61,74.39,16.43,105.26
-0.57,-0.71,0.66,87.74,15.02,96.69
-0.66,-0.62,0.66,87.96,2.56,102.44
-0.74,-0.53,0.65,83.89,-20.68,113.11
-0.81,-0.38,0.69,80,14.21,119.61
-0.85,-0.24,0.7,78.93,-5.18,129.13
-0.87,-0.11,0.7,72.43,0.67,130.96
-0.77,-0.01,0.63,86.7,3.22,123.65
-0.74,0.13,0.59,79.71,4.58,121.11
-0.69,0.25,0.55,79.75,-15.49,118.26
-0.58,0.39,0.44,86.81,11.48,109.33
-0.51,0.49,0.43,72.03,-18.18,107.58
-0.46,0.6,0.36,76.64,7.4,100.77
-0.35,0.69,0.34,68.41,-9.09,99.91
-0.26,0.73,0.25,68.15,1.59,92.94
-0.16,0.79,0.17,60.25,14.31,79.86
-0.09,0.83,0.18,37.41,4.1,71.07
0.03,0.86,0.09,45.67,24.49,75.91
0.04,0.92,0.1,41.21,-4.32,73.19
0.2,0.93,0.03,49.22,8.61,55.39
0.21,0.96,-0.09,46.64,15.91,32.67
0.19,0.95,-0.14,38.35,22.19,22.29
0.2,0.96,-0.2,9.51,3.76,16.67
0.2,0.96,-0.16,-3.35,25.04,5.71
0.25,0.98,-0.08,-9.76,9.1,8.02
0.19,0.99,-0.06,-19.32,-14.36,-7.33
0.16,0.99,-0.07,-19.95,-20.63,-7.42
0.15,1.01,-0.03,-18.88,-10.77,-5.47
0.15,0.99,0,2.39,20.92,-6.29
0.15,1.01,-0.05,2.34,-7.81,-1.43
0.14,0.99,-0.05,0.18,8.07,-1.03
0.12,0.98,-0.04,10.03,19.5,0.68
0.15,0.99,-0.07,-0.95,9.96,2.88
0.16,0.99,-0.03,-9.59,-8.08,0.32
0.16,1.01,-0.02,-9.22,-10.63,0.42
0.15,0.99,-0.03,-1.97,-0.97,-0.37
0.15,1,-0.05,0.9,2.72,1.5
0.16,0.99,-0.01,-6.44,-3.5,-0.31
0.15,1,-0.01,1.57,1.71,-0.33
0.15,1,-0.03,-1.49,-4.56,-0.36
0.16,1,-0.03,-3.16,-7.74,-0.64
0.15,0.99,-0.03,-4.42,-6.34,-2.33
0.14,0.99,-0.01,-8.1,0.28,-1.74
0.15,1.01,-0.02,-3.44,-3.28,-0.71
0.14,1,-0.01,-2.59,-5.95,-1.41
0.13,1,-0.01,0.43,-2.05,0.4
0.15,1,-0.02,0.54,-3.76,-0.88
-0.36,-0.9,0.17,0,-5.25,2.7
-0.42,-0.88,0.14,1.8,0.85,9.75
-0.34,-0.9,0.15,-9.15,-19.6,11.08
-0.39,-0.88,0.17,3.09,6.96,2.24
-0.37,-0.9,0.17,-1.58,0.22,3.58
-0.37,-0.88,0.16,2.53,4.4,4.95
-0.4,-0.88,0.19,2.77,0.6,2.69
-0.55,-0.85,0.23,11.28,14.95,7.31
-0.63,-0.82,0.28,19.53,7.15,30.97
-0.77,-0.8,0.34,44.62,4.95,61.37
-0.8,-0.78,0.39,68.03,-9.3,97
-0.93,-0.78,0.41,99.55,1.76,120.66
-0.99,-0.76,0.44,75.56,-34.91,160.49
-1.06,-0.65,0.58,99.12,-14.08,168.38
-1.02,-0.55,0.59,99.51,-46.75,193.58
-0.9,-0.38,0.53,95.88,-7.96,176
-0.81,-0.24,0.52,81.37,32.63,139.3
-0.75,-0.12,0.39,72.11,74.85,108.81
-0.85,0.05,0.4,47.86,49.98,105.48
-0.79,0.24,0.34,49.47,26.72,110.69
-0.66,0.39,0.32,37.23,-18.16,122.65
-0.7,0.53,0.35,45.32,-22.24,134
-0.36,0.54,0.22,55.25,-84.63,149.59
-0.28,0.67,0.22,61.12,-63.31,121.24
-0.22,0.75,0.14,59.9,-41.21,105.52
-0.13,0.77,0.08,52.33,-43.47,88.69
-0.11,0.85,0.08,40.45,8.26,61.94
-0.05,0.85,0.04,37.25,25.68,44.17
-0.06,0.94,0.06,28.1,21.44,45.73
0.02,0.95,0.03,21.24,13.73,44.65
0.06,1,0.02,22.54,5.37,47.94
0.18,0.94,-0.1,30.93,17.95,41.87
0.21,0.95,-0.14,17.8,6.22,27.86
0.29,0.93,-0.21,9,21.4,20.58
0.28,0.96,-0.12,-6.96,0.91,10.34
0.28,0.98,-0.1,-9.4,26.15,-6.18
0.15,0.99,-0.05,-5.94,-12.35,-1.68
0.18,1.01,-0.06,-5.79,6.09,-3.93
0.14,1,-0.03,-0.59,-13.01,-1.17
0.16,1.01,-0.05,-0.69,1.18,-2.07
0.14,0.98,-0.07,-2.55,-8.37,-4.84
0.15,0.99,-0.06,-5.61,-3.55,-3.54
0.15,0.99,-0.04,-6.46,4.91,-5.8
0.14,1,-0.04,-3.38,-12.28,-2.05
0.14,1.01,-0.05,-2.06,-1.06,-1.48
0.15,0.99,-0.06,-1.91,-6.31,-0.45
0.14,0.99,-0.04,-1.95,2.37,-0.09
0.16,1,-0.02,-1.35,-2.18,-1.77
0.13,1.01,-0.03,-2.02,2.51,-0.26
0.15,0.99,-0.04,-1.94,-5.68,-0.34
0.14,1,-0.05,-1.82,-7.21,-1.52
0.14,0.99,-0.04,-1.36,-3.89,-1.51
0.14,1,-0.04,-2.03,-6.1,1.29
0.13,0.99,-0.03,-1.86,-1.65,0.84
0.14,1,-0.03,-3.23,-8.15,1.84
0.14,1,-0.04,-4.48,-5.16,-0.95
0.15,1,-0.04,-1.84,-3.66,0.31
0.14,1,-0.02,-2.23,-5.27,0.37
0.15,1,-0.03,-0.19,-3.16,-0.58
0.15,0.99,-0.06,-2.03,-5.92,-0.44
-0.39,-0.89,0.2,-2.26,-7.88,-1.26
-0.39,-0.88,0.18,-8.94,-12.77,9.09
-0.33,-0.89,0.22,-0.39,-3.3,-6.01
-0.4,-0.88,0.18,0.04,-4.63,-1.9
-0.39,-0.87,0.21,-0.23,3.38,0.96
-0.37,-0.89,0.21,4.33,-4.98,-3.36
-0.44,-0.88,0.2,5.74,-1.3,7.94
-0.59,-0.84,0.26,10.09,-11.52,34.79
-0.76,-0.8,0.33,31.98,-32.64,79.91
-0.89,-0.77,0.41,56.61,31.69,88.36
